,Carat,table,depth,x,y,z,cut,color,clarity,price
43406,0.53,56.0,62.4,5.18,5.17,3.23,Ideal,H,VS2,1412
50978,0.31,60.0,61.5,4.31,4.34,2.66,Ideal,G,VS2,544
45591,0.52,57.0,60.9,5.21,5.23,3.18,Ideal,E,VS2,1689
41373,0.51,58.0,62.4,5.07,5.13,3.18,Premium,G,SI1,1220
41373,0.51,58.0,62.4,5.07,5.13,3.18,Premium,G,SI1,1220
40262,0.33,57.0,61.6,4.42,4.45,2.73,Very Good,G,SI1,492
45759,0.96,60.0,66.9,6.15,6.04,4.09,Fair,H,I1,1705
40463,0.32,57.0,61.5,4.45,4.43,2.73,Ideal,D,VVS1,1140
18876,1.72,57.0,63.2,7.56,7.6,3.537891143452734,Good,J,SI2,7741
21821,1.5,61.0,60.2,7.27,7.32,4.39,Good,G,SI1,9892
15923,1.53,58.0,64.1,7.3,7.18,4.64,Good,J,SI2,6368
15923,1.53,58.0,64.1,7.3,7.18,4.64,Good,J,SI2,6368
46180,0.5,59.0,62.2,5.09,5.04,3.15,Premium,G,VS1,1746
46180,0.5,59.0,62.2,5.09,5.04,3.15,Premium,G,VS1,1746
29733,0.7983089555010006,56.0,63.4,4.73,4.76,3.01,Ideal,D,SI1,707
29733,0.7983089555010006,56.0,63.4,4.73,4.76,3.01,Ideal,D,SI1,707
32994,0.38,58.0,60.2,4.75,4.69,2.84,Ideal,I,VS2,812
49606,0.74,55.0,63.1,5.72,5.78,3.63,Very Good,H,SI2,2138
44074,0.56,59.0,61.1,5.27,5.34,3.24,Premium,E,VS2,1552
39026,0.43,55.0,62.2,4.81,4.84,3.0,Very Good,G,VVS2,1056
41444,0.54,62.0,58.2,5.37,5.31,3.11,Premium,J,VVS2,1229
20062,0.31,60.0,60.8,4.34,4.37,2.65,Premium,F,VS2,625
5363,1.01,57.42490893754073,59.8,6.42,6.48,3.86,Fair,G,SI2,3816
470,0.7,60.0,61.8,5.69,5.64,3.5,Premium,F,VS2,2818
18186,1.2,57.42490893754073,61.9,6.74,6.79,4.19,Very Good,G,SI1,7372
18186,1.2,57.42490893754073,61.9,6.74,6.79,4.19,Very Good,G,SI1,7372
9124,0.91,61.0,63.1,6.13,6.07,3.85,Very Good,G,VS1,4536
8079,1.01,59.0,61.76785962072156,6.58,6.52,3.88,Premium,G,SI1,4338
30690,0.4,57.0,60.5,4.77,4.81,2.9,Ideal,E,SI1,737
1441,0.7,58.0,62.2,5.72,5.66,3.54,Premium,F,VVS2,2975
2593,0.64,57.42490893754073,60.9,5.57,5.734447312568118,3.4,Ideal,F,VVS2,3217
477,0.71,58.0,62.9,5.66,5.69,3.57,Ideal,G,VS1,2820
477,0.71,58.0,62.9,5.66,5.69,3.57,Ideal,G,VS1,2820
34696,0.3,57.0,60.9,4.35,4.38,2.66,Ideal,F,IF,873
4888,0.9,56.0,62.3,5.729355091583495,6.21,3.85,Ideal,G,SI2,3718
19293,1.04,55.1,62.1,6.5,6.51,4.04,Ideal,G,VVS2,8012
7765,1.07,59.0,60.5,6.59,6.67,4.01,Premium,E,SI1,4284
46249,0.53,56.0,62.2,5.23,5.19,3.24,Ideal,G,SI1,1753
44643,0.33,60.0,60.4,4.48,4.52,2.72,Premium,H,VS2,521
8139,0.97,61.0,64.5,6.16,6.21,3.99,Good,I,VS2,4355
22263,1.54,58.0,62.7,7.37,7.3,4.6,Premium,E,SI1,10314
22263,1.54,58.0,62.7,7.37,7.3,4.6,Premium,E,SI1,10314
51683,1.0,56.0,64.9,6.2,6.14,4.01,Fair,G,I1,2398
48709,0.56,55.0,61.8,5.28,5.33,3.28,Ideal,E,VS1,2010
25761,2.16,58.0,61.4,8.29,8.31,5.1,Very Good,J,SI1,14715
50911,0.56,56.0,61.9,5.32,5.28,3.28,Ideal,F,VVS2,2318
50911,0.56,56.0,61.9,5.32,5.28,3.28,Ideal,F,VVS2,2318
50911,0.56,56.0,61.9,5.32,5.28,3.28,Ideal,F,VVS2,2318
48462,0.61,64.0,58.7,5.53,5.5,3.24,Good,H,VVS2,1976
15319,2.08,57.0,61.7,8.23,8.18,5.06,Premium,H,SI1,6150
4609,0.9,57.0,62.4,6.13,6.17,3.84,Very Good,G,SI2,3662
44520,0.51,58.0,62.0,5.08,5.11,3.537891143452734,Very Good,F,VS2,1601
38479,0.42,59.0,60.4,4.78,4.82,2.9,Very Good,G,VVS2,1031
47786,0.5,56.0,62.2,5.08,5.11,3.17,Ideal,G,VVS1,1897
53718,0.72,58.0,61.6,5.78,5.81,3.57,Premium,G,VVS2,2720
40875,0.5,58.0,61.7,5.08,5.13,3.15,Very Good,I,VS2,1176
19127,1.34,55.0,61.7,7.07,7.13,3.537891143452734,Ideal,F,SI1,7893
33657,0.3,57.0,61.0,4.32,4.31,2.63,Ideal,D,VS1,835
52935,0.7,61.0,60.6,5.71,5.77,3.48,Good,G,VS1,2591
52935,0.7,61.0,60.6,5.71,5.77,3.48,Good,G,VS1,2591
1779,0.72,57.0,60.5,5.89,5.85,3.55,Premium,D,SI1,3048
2106,0.9,59.0,63.2,6.06,6.13,3.85,Good,F,SI2,3116
48870,0.7,58.0,64.9,5.46,5.59,3.59,Fair,F,SI2,2035
17818,1.5,60.0,61.5,7.29,7.22,4.46,Premium,E,SI2,7182
16740,1.01,59.0,62.0,5.729355091583495,6.46,4.0,Premium,E,VS2,6666
16740,1.01,59.0,62.0,5.729355091583495,6.46,4.0,Premium,E,VS2,6666
52772,0.8,56.0,61.8,5.97,6.0,3.7,Ideal,F,SI2,2564
52682,0.71,55.0,62.7,5.67,5.71,3.57,Ideal,D,SI2,2551
36117,0.45,59.0,61.0,4.94,5.0,3.03,Very Good,D,SI1,927
51564,0.62,58.0,58.9,5.65,5.58,3.31,Premium,H,IF,2389
49240,0.65,58.0,62.9,5.51,5.53,3.47,Very Good,I,VVS1,2085
39262,0.38,58.0,62.0,4.64,4.62,2.87,Premium,H,VVS2,1069
39262,0.38,58.0,62.0,4.64,4.62,2.87,Premium,H,VVS2,1069
41854,0.61,57.0,63.4,5.43,5.37,3.42,Ideal,E,I1,1255
41854,0.61,57.0,63.4,5.43,5.37,3.42,Ideal,E,I1,1255
41854,0.61,57.0,63.4,5.43,5.37,3.42,Ideal,E,I1,1255
25802,2.01,59.0,63.8,7.77,7.87,3.537891143452734,Fair,G,SI2,14799
19190,0.7983089555010006,59.0,63.1,6.45,6.38,4.05,Very Good,G,VVS2,7942
50181,0.7983089555010006,56.8,61.9,5.55,5.6,3.45,Ideal,F,VS1,2222
30958,0.32,57.0,62.0,4.36,5.734447312568118,2.72,Ideal,I,VS2,449
13897,1.01,53.0,62.2,6.47,6.43,4.01,Ideal,D,SI1,5656
19702,0.37,57.42490893754073,63.3,4.61,4.58,2.91,Very Good,G,SI2,624
52445,0.7983089555010006,60.0,62.7,5.19,5.12,3.23,Premium,D,VVS2,2514
3752,0.7,56.0,61.8,5.7,5.72,3.53,Ideal,D,SI1,3454
14670,1.28,54.0,63.6,6.87,6.9,4.38,Very Good,I,SI1,5920
34721,0.41,56.0,61.0,4.79,4.82,2.93,Ideal,I,VVS1,875
51014,0.71,58.0,61.8,5.76,5.72,3.55,Premium,I,VS1,2327
30976,0.37,56.0,61.76785962072156,4.63,4.64,2.81,Ideal,F,VS2,746
30867,0.33,62.0,60.8,5.729355091583495,4.42,2.7,Premium,G,VS2,743
15583,1.2,58.0,62.4,6.81,6.75,4.23,Premium,F,SI1,6250
31597,0.2,57.0,61.5,3.81,3.77,2.33,Ideal,D,VS2,367
31597,0.2,57.0,61.5,3.81,3.77,2.33,Ideal,D,VS2,367
34376,0.41,58.0,62.6,4.75,4.81,2.99,Very Good,F,VS2,863
50156,0.72,60.0,60.9,5.76,5.8,3.52,Premium,I,VS2,2216
4755,1.12,57.0,61.76785962072156,6.69,6.62,4.15,Ideal,I,SI2,3688
47740,0.5,65.0,61.76785962072156,5.35,5.31,2.95,Ideal,E,VS1,1890
47801,0.55,55.0,61.4,5.28,5.24,3.23,Ideal,F,VS1,1901
26651,0.7983089555010006,59.0,59.8,8.22,8.31,4.94,Ideal,G,SI2,16446
35563,0.35,55.0,62.5,4.55,4.51,2.83,Ideal,G,VS1,906
22980,1.51,60.0,59.6,7.43,7.47,4.44,Very Good,G,SI1,11029
13521,1.01,61.0,60.1,6.5,5.734447312568118,3.9,Good,H,SI1,5544
34283,0.23,63.0,58.1,4.04,4.08,2.36,Very Good,G,VVS2,468
25154,2.29,56.4,61.8,8.4,8.5,5.23,Ideal,J,SI2,13726
25154,2.29,56.4,61.8,8.4,8.5,5.23,Ideal,J,SI2,13726
45639,0.23,55.0,60.7,3.98,4.0,2.42,Very Good,F,VVS1,525
50625,0.3,54.0,62.0,4.33,4.35,2.69,Ideal,E,SI2,401
18238,1.06,58.0,61.3,6.56,6.52,4.01,Premium,E,VS2,7408
15201,1.01,56.0,59.2,6.48,6.43,3.82,Premium,D,VS2,6108
15201,1.01,56.0,59.2,6.48,6.43,3.82,Premium,D,VS2,6108
37525,0.43,56.0,61.7,4.86,4.9,3.01,Ideal,H,VVS1,987
16661,1.03,56.0,61.7,6.47,6.49,4.0,Very Good,F,VS1,6662
28613,0.3,56.0,62.9,4.31,5.734447312568118,2.69,Ideal,E,SI1,675
43388,0.5,57.0,62.2,5.06,5.1,3.16,Ideal,E,SI1,1410
4319,0.9,60.0,65.8,5.94,5.97,3.92,Good,E,SI2,3595
40124,0.41,58.0,60.1,4.79,4.83,2.89,Premium,F,VVS2,1115
15845,1.37,55.0,62.1,7.13,7.16,4.44,Ideal,J,SI1,6339
13834,1.2,58.0,63.1,6.75,6.68,4.24,Very Good,F,SI1,5638
35119,0.42,56.0,61.6,4.83,4.81,2.97,Ideal,F,SI1,886
12540,1.2,56.0,61.3,6.8,6.71,4.14,Ideal,E,SI2,5268
42340,0.43,56.0,61.5,4.86,4.89,3.0,Ideal,H,VVS1,1298
35224,0.33,57.42490893754073,61.3,5.729355091583495,4.48,2.74,Ideal,F,VVS1,893
33730,0.7983089555010006,57.0,60.5,4.58,4.59,2.77,Ideal,H,VVS1,839
37244,0.43,56.0,60.2,4.95,4.97,2.99,Very Good,G,VVS2,976
27250,1.52,57.0,61.2,7.4,7.46,4.55,Ideal,D,VS1,17659
34530,0.33,56.0,62.0,4.45,4.48,2.77,Ideal,G,VVS1,868
34530,0.33,56.0,62.0,4.45,4.48,2.77,Ideal,G,VVS1,868
15306,0.7983089555010006,58.0,58.9,7.08,6.98,4.14,Premium,G,SI1,6145
47624,0.7983089555010006,57.0,61.4,5.29,5.27,3.24,Premium,E,VS2,1881
47624,0.7983089555010006,57.0,61.4,5.29,5.27,3.24,Premium,E,VS2,1881
45035,0.54,61.0,61.6,5.729355091583495,5.2,3.21,Premium,E,SI1,1637
11442,0.7983089555010006,56.0,60.8,5.81,5.83,3.54,Ideal,F,VVS1,5006
32705,0.31,60.0,60.8,4.37,4.34,2.65,Premium,F,SI1,802
44026,0.51,57.0,62.5,5.09,5.06,3.17,Premium,E,SI1,1546
36958,0.28,64.0,61.76785962072156,4.38,4.41,2.46,Good,H,VVS1,480
44792,0.7983089555010006,61.0,61.1,5.11,5.13,3.13,Very Good,E,VS2,1624
23580,2.72,55.0,59.6,5.729355091583495,9.13,5.45,Ideal,H,I1,11594
14049,0.32,56.0,62.3,4.4,4.37,2.73,Ideal,I,SI1,605
37061,0.7983089555010006,57.0,61.1,4.9,4.86,3.537891143452734,Premium,F,VS2,968
10451,0.7983089555010006,57.0,62.6,6.72,6.63,4.18,Ideal,H,SI2,4788
52084,0.77,57.42490893754073,60.9,5.89,5.87,3.58,Ideal,H,SI1,2457
52084,0.77,57.42490893754073,60.9,5.89,5.87,3.58,Ideal,H,SI1,2457
34134,0.3,54.2,62.0,4.31,4.33,2.68,Ideal,F,VVS1,854
13221,1.0,60.0,61.76785962072156,6.66,6.61,3.7,Fair,H,VS1,5460
12161,1.12,54.0,62.4,6.65,6.68,4.16,Ideal,H,SI2,5178
49522,0.71,57.0,62.1,5.71,5.76,3.56,Very Good,E,SI2,2123
26521,1.98,58.0,62.5,7.95,5.734447312568118,4.98,Premium,I,VS1,16171
26521,1.98,58.0,62.5,7.95,5.734447312568118,4.98,Premium,I,VS1,16171
41877,0.5,56.0,67.6,5.02,4.89,3.35,Fair,G,VS1,1257
50484,0.7,57.42490893754073,63.9,5.6,5.56,3.56,Good,I,VS2,2268
5202,0.7983089555010006,58.0,63.1,6.39,6.33,4.01,Very Good,D,SI2,3780
5202,0.7983089555010006,58.0,63.1,6.39,6.33,4.01,Very Good,D,SI2,3780
18653,1.11,58.0,62.2,6.61,6.64,4.12,Ideal,E,VS2,7619
35963,0.28,54.0,62.2,4.18,4.21,2.61,Ideal,H,VS1,476
42132,0.5,58.0,62.5,5.06,4.98,3.14,Premium,D,SI1,1279
14171,1.01,59.0,61.0,6.47,6.44,3.94,Premium,E,SI1,5749
14171,1.01,59.0,61.0,6.47,6.44,3.94,Premium,E,SI1,5749
29946,0.25,56.0,61.5,4.05,4.08,2.5,Ideal,H,VS1,445
29946,0.25,56.0,61.5,4.05,4.08,2.5,Ideal,H,VS1,445
36799,0.34,58.0,61.9,4.45,4.43,2.75,Premium,E,VS2,956
32301,0.37,60.0,60.7,4.65,4.68,2.83,Premium,J,VS2,454
32301,0.37,60.0,60.7,4.65,4.68,2.83,Premium,J,VS2,454
49409,0.7,56.0,61.8,5.7,5.76,3.54,Very Good,G,SI1,2106
51610,0.7,56.0,60.8,5.72,5.734447312568118,3.46,Premium,F,SI1,2394
25340,2.0,59.0,61.76785962072156,8.27,8.24,4.73,Good,H,VS2,14042
6653,0.9,59.0,63.6,6.04,6.1,3.86,Good,G,VS2,4093
50226,0.54,54.0,61.0,5.28,5.3,3.23,Ideal,F,VVS2,2231
3606,0.7983089555010006,63.0,58.2,6.53,6.49,3.79,Very Good,G,SI2,3427
3606,0.7983089555010006,63.0,58.2,6.53,6.49,3.79,Very Good,G,SI2,3427
51111,0.75,56.0,60.6,5.94,5.9,3.59,Premium,D,SI2,2337
28442,0.31,57.0,61.4,4.38,4.42,2.69,Ideal,G,VVS2,671
27485,2.01,56.0,63.0,8.0,7.93,5.02,Ideal,G,VS2,18172
19078,1.33,57.0,62.6,7.02,6.98,4.38,Ideal,H,VS2,7850
45933,0.5,54.0,62.2,5.12,5.07,3.17,Ideal,G,VS2,1721
29087,0.34,56.0,60.5,4.58,4.54,2.76,Ideal,H,VS2,689
6178,0.7983089555010006,58.0,63.9,6.08,6.03,3.87,Good,F,SI1,3992
20633,1.27,61.0,61.76785962072156,6.97,7.01,4.24,Very Good,F,VS2,8928
44975,0.7983089555010006,57.0,60.9,4.43,4.47,2.71,Ideal,I,VS1,523
11053,0.32,57.0,60.9,4.45,4.48,2.71,Very Good,I,VVS1,596
28144,0.3,57.0,62.3,5.729355091583495,4.32,2.68,Ideal,G,VVS2,665
16748,1.01,60.0,60.9,6.47,6.43,3.93,Very Good,G,VS1,6669
45872,0.5,56.0,61.9,5.09,5.12,3.16,Ideal,E,VS1,1716
35249,0.3,56.0,61.4,4.33,4.37,2.67,Ideal,E,VVS1,895
35249,0.3,56.0,61.4,4.33,4.37,2.67,Ideal,E,VVS1,895
41239,0.57,56.0,63.3,5.28,5.24,3.33,Very Good,J,VS2,1207
32875,0.36,56.0,61.6,4.59,4.56,2.82,Ideal,E,SI1,810
52416,0.7,57.42490893754073,63.6,5.729355091583495,5.51,3.51,Good,D,SI1,2512
8380,0.31,56.0,62.2,4.36,4.39,2.72,Ideal,F,VS2,583
4729,0.42,61.0,59.5,4.85,4.9,2.9,Very Good,G,SI2,573
4729,0.42,61.0,59.5,4.85,4.9,2.9,Very Good,G,SI2,573
43745,0.51,55.0,62.8,5.07,5.12,3.2,Very Good,E,SI1,1438
15408,1.32,58.0,62.3,6.98,7.01,4.36,Premium,I,SI1,6171
14588,1.0,56.0,62.3,6.43,6.32,3.97,Ideal,G,VS2,5887
5640,0.74,55.0,61.5,5.85,5.82,3.59,Ideal,F,VVS2,3879
5640,0.74,55.0,61.5,5.85,5.82,3.59,Ideal,F,VVS2,3879
50471,0.71,55.0,61.7,5.71,5.74,3.53,Ideal,G,SI2,2266
42953,0.3,58.0,62.6,4.31,4.28,2.69,Premium,J,VS1,506
42953,0.3,58.0,62.6,4.31,4.28,2.69,Premium,J,VS1,506
53106,0.57,55.9,61.5,5.31,5.35,3.28,Ideal,E,VVS2,2615
46947,0.52,56.0,62.2,5.15,5.11,3.19,Ideal,E,VS2,1815
43624,0.38,55.0,62.7,4.61,4.67,2.91,Ideal,E,IF,1433
38569,0.4,55.0,62.4,4.73,4.7,2.94,Ideal,G,VVS2,1035
31999,0.3,57.0,61.9,4.3,4.32,2.67,Ideal,F,VVS1,776
14906,1.01,56.0,61.8,6.42,6.45,3.98,Ideal,G,VS2,5999
50703,0.53,56.0,61.3,5.21,5.24,3.2,Ideal,F,VVS2,2291
50703,0.53,56.0,61.3,5.21,5.24,3.2,Ideal,F,VVS2,2291
3664,1.0,61.0,61.76785962072156,6.13,6.11,4.02,Fair,F,SI2,3443
49213,0.7983089555010006,56.0,61.2,5.33,5.28,3.25,Ideal,F,VS1,2079
49213,0.7983089555010006,56.0,61.2,5.33,5.28,3.25,Ideal,F,VS1,2079
7593,1.0,57.0,66.4,5.729355091583495,6.14,4.1,Fair,F,SI1,4256
7593,1.0,57.0,66.4,5.729355091583495,6.14,4.1,Fair,F,SI1,4256
40268,0.33,59.0,61.1,4.42,4.45,2.71,Very Good,G,SI1,492
40268,0.33,59.0,61.1,4.42,4.45,2.71,Very Good,G,SI1,492
40268,0.33,59.0,61.1,4.42,4.45,2.71,Very Good,G,SI1,492
3538,0.73,59.0,60.5,5.76,5.84,3.51,Very Good,D,VS2,3411
48085,0.71,55.0,61.9,5.69,5.75,3.54,Ideal,J,VS1,1932
30267,0.7983089555010006,59.0,63.4,4.25,5.734447312568118,2.69,Very Good,F,VS2,725
15118,1.24,55.0,62.0,6.9,6.87,4.27,Ideal,I,VS2,6076
37765,0.41,54.0,62.4,4.79,4.76,2.98,Ideal,E,VS2,999
14489,1.33,57.0,61.3,7.08,7.11,4.35,Ideal,J,VS1,5852
14489,1.33,57.0,61.3,7.08,7.11,4.35,Ideal,J,VS1,5852
29,0.23,57.0,60.9,3.96,3.99,2.42,Very Good,G,VS1,357
29,0.23,57.0,60.9,3.96,3.99,2.42,Very Good,G,VS1,357
53395,0.9,55.0,65.8,6.05,6.01,3.97,Fair,I,VS2,2666
51196,0.73,55.0,62.5,5.78,5.74,3.6,Ideal,G,SI1,2351
40846,0.46,61.0,58.5,5.1,5.05,2.97,Premium,E,VS2,1173
40846,0.46,61.0,58.5,5.1,5.05,2.97,Premium,E,VS2,1173
1832,0.7,55.0,61.76785962072156,5.72,5.77,3.51,Very Good,E,VS1,3061
50107,0.51,54.0,61.4,5.18,5.24,3.2,Ideal,G,IF,2208
14674,1.18,58.0,62.1,6.76,6.7,4.18,Premium,I,VS1,5921
19495,0.7983089555010006,60.0,59.0,6.84,6.81,4.03,Very Good,F,VS2,8131
19495,0.7983089555010006,60.0,59.0,6.84,6.81,4.03,Very Good,F,VS2,8131
42170,0.53,58.0,62.3,5.18,5.26,3.25,Premium,I,VS1,1286
15596,1.33,60.0,61.0,7.13,5.734447312568118,4.33,Premium,E,SI2,6256
30372,0.36,59.0,60.9,4.62,4.58,2.8,Premium,H,VS2,729
23899,1.31,57.0,61.76785962072156,6.99,7.04,4.32,Ideal,G,VS1,12008
44797,0.5,58.0,59.8,5.15,5.19,3.09,Ideal,G,VS1,1624
37254,0.31,55.0,62.4,4.36,4.33,2.71,Ideal,F,VVS2,977
37254,0.31,55.0,62.4,4.36,4.33,2.71,Ideal,F,VVS2,977
38938,0.4,54.0,62.0,4.74,4.77,2.95,Ideal,E,VS1,1053
49957,0.3,62.0,61.2,4.31,4.28,3.537891143452734,Premium,H,SI1,540
3115,0.92,57.0,66.0,6.04,5.99,3.97,Fair,F,SI1,3323
3115,0.92,57.0,66.0,6.04,5.99,3.97,Fair,F,SI1,3323
3115,0.92,57.0,66.0,6.04,5.99,3.97,Fair,F,SI1,3323
11389,0.34,62.0,61.2,4.44,4.48,2.73,Very Good,G,VS2,596
33841,0.34,55.0,61.6,4.51,4.55,2.78,Ideal,H,IF,844
34216,0.4,55.0,61.0,4.76,4.81,2.92,Ideal,G,SI1,855
15002,1.0,55.0,62.0,6.42,6.38,3.97,Ideal,E,VS2,6043
15002,1.0,55.0,62.0,6.42,6.38,3.97,Ideal,E,VS2,6043
11296,0.7983089555010006,58.0,62.2,6.17,6.21,3.85,Premium,F,VS2,4979
11296,0.7983089555010006,58.0,62.2,6.17,6.21,3.85,Premium,F,VS2,4979
5817,0.81,55.0,61.9,5.98,6.01,3.71,Ideal,E,SI1,3913
26124,2.04,60.0,62.7,8.04,8.0,5.03,Premium,G,SI2,15398
26124,2.04,60.0,62.7,8.04,8.0,5.03,Premium,G,SI2,15398
41309,0.5,62.0,60.2,5.1,5.13,3.08,Very Good,G,SI1,1213
41852,0.44,57.0,61.76785962072156,4.87,4.91,3.02,Ideal,H,IF,1255
15272,1.12,57.0,59.9,6.76,6.8,4.06,Very Good,D,SI1,6132
27948,0.3,54.0,62.4,4.33,4.35,2.71,Very Good,G,SI1,432
45784,0.66,56.0,61.1,5.68,5.62,3.45,Premium,E,SI1,1708
45784,0.66,56.0,61.1,5.68,5.62,3.45,Premium,E,SI1,1708
47065,0.52,57.42490893754073,61.7,5.16,5.18,3.19,Ideal,D,VS2,1822
50058,0.57,57.0,61.3,5.29,5.38,3.27,Ideal,E,VS2,2202
43814,0.51,55.0,62.4,5.14,5.09,3.19,Ideal,E,SI1,1443
43814,0.51,55.0,62.4,5.14,5.09,3.19,Ideal,E,SI1,1443
34378,0.41,57.42490893754073,61.8,4.76,4.79,2.95,Ideal,I,VVS1,863
48366,0.56,57.0,62.8,5.25,5.29,3.31,Very Good,D,VS2,1963
32801,0.7983089555010006,56.0,62.9,4.44,4.5,2.81,Very Good,D,VS2,805
807,0.71,61.0,61.0,5.82,5.734447312568118,3.53,Premium,D,SI1,2863
52884,0.74,54.0,62.2,5.79,5.85,3.62,Ideal,F,SI1,2583
53791,0.7983089555010006,60.0,62.1,5.62,5.66,3.5,Very Good,E,SI1,2730
32871,0.41,54.0,61.7,4.79,4.81,2.96,Ideal,F,VS2,809
8564,0.7983089555010006,60.0,62.1,6.38,6.35,3.95,Very Good,G,SI2,4435
10903,1.01,56.0,62.1,6.38,6.47,3.99,Ideal,H,SI1,4886
18625,1.16,55.0,61.76785962072156,6.78,6.75,4.21,Ideal,G,VS2,7600
27503,2.02,53.0,62.7,5.729355091583495,7.95,0.0,Premium,H,VS2,18207
50954,0.7983089555010006,57.0,61.6,5.32,5.36,3.29,Ideal,G,VVS2,2322
51619,0.72,58.0,62.9,5.7,5.75,3.6,Very Good,H,VS2,2396
16498,1.11,58.0,60.8,6.65,6.7,4.06,Very Good,G,VS2,6593
47527,0.52,57.0,62.1,5.17,5.13,3.2,Ideal,D,VS2,1868
12700,0.26,59.0,63.1,4.04,4.08,2.56,Good,E,VVS2,599
2527,0.7,60.0,60.5,5.7,5.734447312568118,3.46,Very Good,F,VVS2,3205
26421,1.72,58.0,61.76785962072156,7.63,7.7,4.77,Very Good,E,SI1,15948
26421,1.72,58.0,61.76785962072156,7.63,7.7,4.77,Very Good,E,SI1,15948
18486,1.0,58.0,62.3,6.39,6.45,4.0,Very Good,G,VVS2,7528
45859,0.7983089555010006,57.0,63.4,5.62,5.58,3.55,Very Good,G,SI2,1715
45859,0.7983089555010006,57.0,63.4,5.62,5.58,3.55,Very Good,G,SI2,1715
26441,2.0,61.0,60.1,8.13,8.1,4.88,Premium,H,SI1,15984
26441,2.0,61.0,60.1,8.13,8.1,4.88,Premium,H,SI1,15984
8046,0.25,55.0,62.6,4.03,4.04,2.52,Ideal,G,VVS1,582
2690,0.84,56.0,61.8,6.04,6.06,3.74,Ideal,D,SI2,3246
27819,0.34,59.0,60.8,4.56,4.46,2.74,Premium,G,SI1,650
35923,0.43,58.0,60.8,4.88,4.86,2.96,Premium,E,SI2,919
48847,0.81,57.0,65.7,5.729355091583495,5.75,3.79,Fair,F,SI2,2031
12780,1.03,57.0,62.0,6.47,6.44,4.0,Ideal,E,SI1,5330
18818,1.06,58.0,61.76785962072156,6.53,6.57,4.03,Very Good,F,VS2,7706
43800,0.58,55.8,61.4,5.34,5.38,3.537891143452734,Ideal,G,SI1,1442
11706,0.34,58.0,61.0,4.46,4.49,2.73,Premium,G,VS2,596
10404,0.31,58.0,63.7,4.3,4.27,2.73,Good,D,SI2,593
53780,0.8,56.0,61.76785962072156,5.94,5.734447312568118,3.71,Ideal,G,VS2,2728
53780,0.8,56.0,61.76785962072156,5.94,5.734447312568118,3.71,Ideal,G,VS2,2728
19443,1.06,57.0,61.7,6.52,6.57,4.04,Ideal,G,VS1,8093
33026,0.3,57.0,61.6,4.31,4.32,2.66,Ideal,D,VVS2,814
46676,0.7983089555010006,56.0,61.4,5.39,5.36,3.3,Ideal,E,SI1,1789
35288,0.3,61.0,60.9,4.32,4.35,2.64,Very Good,H,VS2,473
5256,0.7983089555010006,61.0,63.9,6.01,5.97,3.83,Good,G,VS2,3792
49216,0.54,56.0,62.2,5.18,5.23,3.24,Ideal,G,VVS1,2080
14636,1.22,59.0,61.7,6.92,6.85,4.25,Premium,J,VS1,5910
19038,0.3,53.0,61.8,4.32,4.36,2.68,Ideal,F,VS1,621
34444,0.31,56.0,61.1,4.38,4.39,2.68,Ideal,E,VVS2,864
7694,1.07,56.0,62.1,6.54,6.6,4.08,Ideal,J,SI1,4276
430,0.7983089555010006,57.0,61.7,5.88,5.85,3.62,Ideal,E,SI1,2814
11822,1.12,61.0,59.8,6.72,6.85,4.06,Good,H,SI1,5094
3291,0.75,56.0,61.76785962072156,5.79,5.84,3.62,Very Good,E,VS2,3365
43306,0.7983089555010006,57.0,62.8,5.05,5.08,3.18,Very Good,F,VS2,1402
43481,0.7983089555010006,59.0,61.8,5.07,5.02,3.12,Premium,G,VS2,1420
43210,0.5,56.0,62.7,5.04,5.07,3.17,Very Good,F,VS2,1396
46506,0.5,56.0,61.0,5.13,5.14,3.13,Ideal,G,VVS2,1779
9713,0.38,61.0,62.5,4.59,4.63,2.88,Very Good,E,SI2,590
23430,1.02,59.0,58.1,6.71,6.75,3.91,Very Good,E,IF,11420
51465,0.72,59.0,61.5,5.71,5.67,3.5,Premium,H,SI1,2376
51465,0.72,59.0,61.5,5.71,5.67,3.5,Premium,H,SI1,2376
51465,0.72,59.0,61.5,5.71,5.67,3.5,Premium,H,SI1,2376
27941,0.23,55.0,62.9,3.88,3.92,3.537891143452734,Very Good,G,VVS2,431
32625,0.23,55.0,61.4,3.92,3.99,2.43,Very Good,E,VVS2,458
6974,0.76,60.0,60.6,5.89,5.85,3.56,Premium,F,IF,4150
14627,0.7983089555010006,57.0,61.8,6.55,6.59,4.06,Ideal,I,VS2,5904
15059,0.3,58.0,61.6,4.29,4.31,2.65,Premium,F,VS2,605
15059,0.3,58.0,61.6,4.29,4.31,2.65,Premium,F,VS2,605
15059,0.3,58.0,61.6,4.29,4.31,2.65,Premium,F,VS2,605
45747,0.58,60.0,64.7,5.23,5.28,3.41,Fair,G,VS1,1701
28829,0.7983089555010006,55.0,59.8,4.81,4.93,2.91,Ideal,E,SI2,683
28829,0.7983089555010006,55.0,59.8,4.81,4.93,2.91,Ideal,E,SI2,683
14888,1.21,57.0,61.8,6.82,6.87,4.23,Ideal,F,SI2,5996
51909,0.7,56.0,60.2,5.729355091583495,5.71,3.46,Premium,H,VS1,2435
19770,1.04,59.0,62.3,6.48,6.39,4.01,Premium,D,VS1,8341
